Type,Продукт,Калорийность,Белки,Жиры,Углеводы
Вторые_блюда,"Перец, фаршированный брынзой или сыром с яйцом (карачаево-черкесское национальное блюдо)","175,2 кКал","8,4 г","14,3 г","3,4 г"
Вторые_блюда,"Перец, фаршированный овощами и рисом","131,8 кКал","2,7 г","8,9 г",11 г
Вторые_блюда,Печенка в сметане,"184,7 кКал","8,9 г","14,6 г","4,7 г"
Вторые_блюда,Печеночный паштет,"306,7 кКал","7,3 г","22,2 г","20,7 г"
Вторые_блюда,Печень в сметанном соусе,"112,2 кКал","4,1 г",9 г,"4,1 г"
Вторые_блюда,Печень по Берлински,"118,2 кКал","8,1 г","6,4 г","7,6 г"
Вторые_блюда,Печень по Южноамерикански,"139,8 кКал","14,2 г","9,2 г",0 г
Вторые_блюда,"Печень по-деревенски (печень, запеченная в яйце, - татарское национальное блюдо)",182 кКал,"16,5 г",11 г,"4,6 г"
Вторые_блюда,Печень по-строгановски,347 кКал,"16,3 г","29,1 г","5,3 г"
Вторые_блюда,Печень по-строгановски,"211,8 кКал",6 г,19 г,"4,4 г"
Вторые_блюда,Печень по-шадрински,"84,8 кКал",11 г,"2,6 г","4,7 г"
Вторые_блюда,Печень с грибами,"251,3 кКал","21,6 г","17,3 г","2,5 г"
Вторые_блюда,"Печень, жаренная с жиром или луком","300,3 кКал","23,7 г","21,2 г","3,9 г"
Вторые_блюда,"Печень, тушенная в соусе","362,4 кКал","12,3 г","18,2 г","39,8 г"
Вторые_блюда,"Печенье ""Платочки""","302,2 кКал","8,9 г","19,5 г","24,2 г"
Вторые_блюда,Поджарка,"357,6 кКал","26,1 г","26,1 г","4,9 г"
Вторые_блюда,Поджарка из рыбы,"276,4 кКал","15,2 г",20 г,"9,5 г"
Вторые_блюда,Помидоры жареные,"55,6 кКал","0,8 г","4,2 г",4 г
Вторые_блюда,"Помидоры, фаршированные грибами",58 кКал,"1,6 г","4,1 г","3,9 г"
Вторые_блюда,"Помидоры, фаршированные овощами и рисом",118 кКал,"2,3 г","7,6 г","10,8 г"
Вторые_блюда,"Помидоры, фаршированные творогом","91,5 кКал","5,4 г","6,1 г","4,1 г"
Вторые_блюда,"Помидоры, фаршированные яйцом и луком","95,4 кКал","3,1 г","7,7 г","3,8 г"
Вторые_блюда,Поросенок отварной с хреном,"194,8 кКал","20,5 г","8,6 г","9,5 г"
Вторые_блюда,Поросенок фаршированный,"120,3 кКал","16,5 г","5,7 г","0,6 г"
Вторые_блюда,Почки жареные с помидорами или лимонным соком,"237,9 кКал","19,8 г","15,6 г","4,8 г"
Вторые_блюда,Почки по-русски,"116,4 кКал","8,7 г","5,3 г","9,1 г"
Вторые_блюда,Почки с грибами в соусе красном с вином,"154,7 кКал","12,8 г","9,8 г","4,1 г"
Вторые_блюда,Птица или дичь под паровым соусом с грибами и рисом,322 кКал,"14,4 г","15,4 г","33,5 г"
Вторые_блюда,Птица или кролик жареные,"508,3 кКал","31,2 г",42 г,"1,3 г"
Вторые_блюда,"Птица или кролик, тушенные в соусе","265,5 кКал","17,5 г","19,1 г","6,2 г"
Вторые_блюда,"Птица, дичь или кролик отварные с гарниром","335,8 кКал",16 г,"13,7 г","39,6 г"
Вторые_блюда,"Птица, дичь или кролик по-столичному","396,2 кКал","22,9 г","21,2 г","30,3 г"
Вторые_блюда,Рагу из баранины или свинины,"225,6 кКал","11,2 г","13,3 г","16,2 г"
Вторые_блюда,Рагу из грибов с яйцами,"87,8 кКал","7,3 г","4,4 г","5,1 г"
Вторые_блюда,Рагу из овощей,"147,2 кКал","4,5 г","7,9 г","15,4 г"
Вторые_блюда,Рагу из овощей,"57,3 кКал","1,2 г",3 г,"6,9 г"
Вторые_блюда,"Рагу из птицы, дичи, кролика или субпродуктов","246,2 кКал","14,1 г","16,4 г","11,2 г"
Вторые_блюда,Рагу овощное (1-й вариант),"125,9 кКал","4,7 г","5,2 г","16,1 г"
Вторые_блюда,Рагу овощное (2-й вариант),"107,7 кКал",3 г,"5,3 г","12,7 г"
Вторые_блюда,"Репа или кабачки, фаршированные овощами и рисом","157,8 кКал","4,8 г","10,2 г","12,6 г"
Вторые_блюда,"Репа, фаршированная грибами","189,9 кКал",5 г,"13,1 г","13,8 г"
Вторые_блюда,Рис в капустных листьях с мясным фаршем,"38,4 кКал","1,4 г","1,1 г","6,2 г"
Вторые_блюда,Рис запеченый,"361,2 кКал","10,9 г","23,5 г","28,3 г"
Вторые_блюда,Рис припущенный,"163,6 кКал","5,7 г","6,1 г","22,9 г"
Вторые_блюда,Рис припущенный с томатом,"208,4 кКал","8,3 г","7,7 г","28,3 г"
Вторые_блюда,Ромштекс,"395,3 кКал","26,9 г","27,4 г","11,1 г"
Вторые_блюда,Ромштексы,"212,8 кКал","13,2 г","17,7 г","0,2 г"
Вторые_блюда,Рулет из баранины по-башкирски,"190,5 кКал","14,5 г","11,4 г","7,9 г"
Вторые_блюда,Рулет из говядины,"387,3 кКал","32,5 г","28,1 г","1,3 г"
Вторые_блюда,Рулет из курицы со свининой и черносливом,281 кКал,"18,5 г","19,6 г","8,2 г"
Вторые_блюда,Рулет из печени с яблоками,"124,3 кКал","6,2 г","9,8 г","3,1 г"
Вторые_блюда,Рулет из рыбы,"159,6 кКал","10,6 г","7,4 г","13,5 г"
Вторые_блюда,Рулет или запеканка  картофельные с овощами или овощами и грибами,"128,8 кКал","4,3 г","6,1 г","15,2 г"
Вторые_блюда,Рулет мясной с черносливом,"202,9 кКал","13,2 г","13,7 г","7,3 г"
Вторые_блюда,Рулет с луком и яйцом,"255,5 кКал","17,8 г","16,5 г","9,5 г"
Вторые_блюда,Рулет с макаронами или яйцом,"287,1 кКал","16,2 г","13,9 г",26 г
Вторые_блюда,Рулет яичный с морковью,"198,6 кКал","9,9 г","15,7 г","4,7 г"
Вторые_блюда,Рулетики куриные,142 кКал,"17,1 г","7,9 г","0,7 г"
Вторые_блюда,"Рулетики мясные, фаршированные капустой, по-домашнему","460,4 кКал",16 г,"40,5 г","8,7 г"
Вторые_блюда,"Рыба ""Аппетитная"" (рыба, запеченная с капустой и луком)","248,4 кКал","12,8 г",19 г,"6,9 г"
Вторые_блюда,"Рыба ""Сюрприз"" (окунь)","115,7 кКал","9,3 г","8,2 г","1,2 г"
Вторые_блюда,Рыба (непластованная кусками) отварная,"178,5 кКал","15,1 г","8,7 г","10,5 г"
Вторые_блюда,Рыба (непластованная кусками) припущенная,"186,2 кКал","12,9 г","12,1 г","6,9 г"
Вторые_блюда,Рыба (семейства осетровых) жареная,"242,2 кКал",16 г,"16,7 г","7,5 г"
Вторые_блюда,Рыба (семейства осетровых) отварная,"202,2 кКал","13,3 г","13,7 г",7 г
Вторые_блюда,Рыба (семейства осетровых) припущенная,"193,8 кКал","13,4 г",13 г,"6,2 г"
Вторые_блюда,Рыба (филе) отварная,165 кКал,"19,6 г",6 г,"8,8 г"
Вторые_блюда,Рыба (филе) припущенная,"145,9 кКал","13,8 г","7,5 г","6,3 г"
Вторые_блюда,"Рыба в тесте, жареная",227 кКал,"15,4 г","12,3 г","14,7 г"
Вторые_блюда,Рыба в яблочном соусе,"86,7 кКал","5,9 г","4,8 г","5,2 г"
Вторые_блюда,Рыба жареная,"207,8 кКал","16,6 г","11,3 г","10,6 г"
Вторые_блюда,Рыба заливная с гарниром,"200,7 кКал","20,1 г","11,3 г","4,9 г"
Вторые_блюда,"Рыба по-волжски (рыба маринованная, жареная)","264,8 кКал","24,8 г","14,7 г","8,8 г"
Вторые_блюда,Рыба по-русски,"190,6 кКал","14,5 г","11,6 г","7,5 г"
Вторые_блюда,Рыба по-старорусски в горшочке,"152,3 кКал","4,5 г","13,4 г","3,7 г"
Вторые_блюда,Рыба под майонезом,"191,8 кКал","10,6 г","16,1 г","1,1 г"
Вторые_блюда,Рыба под майонезом,"258,8 кКал",12 г,"22,4 г","2,4 г"
Вторые_блюда,Рыба под маринадом,"6,2 кКал","0,3 г","0,3 г","0,5 г"
Вторые_блюда,Рыба припущенная с соусом белое вино,"172,6 кКал",15 г,"8,6 г","9,4 г"
Вторые_блюда,"Рыба, жаренная во фритюре","245,2 кКал","12,5 г","15,7 г","14,3 г"
Вторые_блюда,"Рыба, жаренная с луком по-ленинградски",220 кКал,12 г,"14,1 г","12,1 г"
Вторые_блюда,"Рыба, запеченная в соусе с грибами","366,4 кКал","25,6 г","27,7 г",4 г
Вторые_блюда,"Рыба, запеченная под молочным соусом","173,8 кКал","9,1 г","10,1 г","12,3 г"
Вторые_блюда,"Рыба, запеченная с картофелем по-русски","193,8 кКал","13,5 г","11,9 г","8,7 г"
Вторые_блюда,"Рыба, печеная со шпиком","97,5 кКал","11,2 г","2,8 г","7,3 г"
Вторые_блюда,"Рыба, тушенная в томате с овощами","122,7 кКал","14,4 г","3,7 г","8,5 г"
Вторые_блюда,Рыбная запеканка,164 кКал,"9,7 г","11,8 г","4,9 г"
Вторые_блюда,Рыбно-картофельные котлеты,"130,2 кКал","6,7 г","9,9 г","3,8 г"
Вторые_блюда,Рыбные котлеты,"241,6 кКал","7,9 г","12,3 г","26,4 г"
Вторые_блюда,Рыбные котлеты,"112,8 кКал","11,8 г","6,1 г","2,7 г"
Вторые_блюда,Рыбные рулеты с овощами,"122,3 кКал","6,8 г","8,5 г","4,9 г"
Вторые_блюда,Рыбный шницель,"215,2 кКал","12,8 г","15,5 г","6,5 г"
Вторые_блюда,Салака в молоке,143 кКал,"6,2 г","11,8 г","3,1 г"
Вторые_блюда,Салака в чесночном соусе,"32,7 кКал","2,4 г","2,1 г","1,1 г"
Вторые_блюда,"Салака, запеченная с рисом и капустой",43 кКал,"2,6 г","1,7 г","4,6 г"
Вторые_блюда,Сациви из курицы или индейки (птица в ореховом соусе - грузинское национальное блюдо),"312,8 кКал","20,4 г","19,4 г","15,1 г"
Вторые_блюда,Свекла тушеная,"106,3 кКал","2,7 г","5,5 г","12,2 г"
Вторые_блюда,Свекла тушеная в сметане или соусе,"144,3 кКал","2,3 г","10,6 г","10,7 г"
Вторые_блюда,Свекла тушеная с яблоками,"166,1 кКал",2 г,"11,8 г","13,9 г"
Вторые_блюда,"Свекла, тушенная в сметанном соусе","174,8 кКал","2,6 г","12,7 г","13,3 г"
Вторые_блюда,"Свекла, фаршированная творогом и изюмом","177,9 кКал","6,2 г","11,5 г","13,2 г"
Вторые_блюда,"Свела, тушенная с яблоками","46,5 кКал","0,4 г",4 г,"2,5 г"
Вторые_блюда,Свинина на сковороде по-зауральски,"155,2 кКал",8 г,"11,5 г","5,1 г"
Вторые_блюда,Свинина по-китайски,"303,9 кКал","9,2 г","23,3 г","15,3 г"
Вторые_блюда,Свинина с капустой и клецками,139 кКал,"4,6 г","9,9 г","8,5 г"
Вторые_блюда,"Свинина, жаренная в тесте","319,1 кКал","10,9 г","25,2 г",13 г
Вторые_блюда,"Свинина, запеченная в тесте","322,9 кКал","13,1 г","27,7 г","5,6 г"
Вторые_блюда,"Свинина, тушенная с капустой","128,5 кКал",4 г,"11,7 г",2 г
Вторые_блюда,Свиные рулетики,"260,4 кКал","10,2 г","21,9 г","6,1 г"
Вторые_блюда,Сельдерей с картофелем,"130,2 кКал","1,3 г","9,6 г","10,3 г"
Вторые_блюда,Сельдерей с морковью,"163,9 кКал","1,4 г","13,8 г","9,1 г"
Вторые_блюда,Сельдерей с яблоками,"131,9 кКал",2 г,"8,8 г","11,9 г"
Вторые_блюда,Сельдерей со сливами,"171,8 кКал","2,9 г","9,3 г","20,4 г"
Вторые_блюда,Сельдерей со стручковой фасолью,120 кКал,"1,6 г","9,6 г","7,3 г"
Вторые_блюда,"Сельдерей, жаренный с яйцом","81,2 кКал","3,2 г","4,6 г","7,3 г"
Вторые_блюда,Сельдь в сметане,"182,6 кКал",11 г,"12,9 г","5,9 г"
Вторые_блюда,Сельдь жареная по-датски,"183,7 кКал","11,1 г","12,8 г","6,3 г"
Вторые_блюда,Сельдь по-московски с яблоками и луком,"235,3 кКал","12,4 г","18,6 г","4,8 г"
Вторые_блюда,Сельдь рубленая,"289,3 кКал","14,1 г","22,8 г","7,5 г"
Вторые_блюда,Сельдь рубленая с орехами,"387,7 кКал",20 г,"23,2 г","26,2 г"
Вторые_блюда,Сельдь с гарниром,"94,4 кКал","6,7 г","3,6 г","9,5 г"
Вторые_блюда,Сельдь с гарниром,"201,6 кКал","9,6 г","16,9 г",3 г
Вторые_блюда,Сельдь с картофелем,"174,5 кКал","9,8 г","10,4 г","11,1 г"
Вторые_блюда,"Сердце, легкие и другие субпродукты в соусе","140,3 кКал","12,2 г","7,6 г","6,1 г"
Вторые_блюда,Сладкая запеканка из фасоли,299 кКал,"11,2 г","15,5 г","30,5 г"
Вторые_блюда,Сладкая картофельная запеканка,"176,7 кКал","3,9 г","11,6 г",15 г
Вторые_блюда,Сладкая фасоль с грушами,"157,7 кКал","9,6 г","2,9 г","24,9 г"
Вторые_блюда,Солянка,"34,9 кКал",2 г,"0,4 г","6,2 г"
Вторые_блюда,Солянка грибная,"43,5 кКал","1,3 г","3,4 г",2 г
Вторые_блюда,Солянка из рыбы на сковороде,"135,8 кКал","14,1 г","6,6 г","5,3 г"
Вторые_блюда,Солянка овощная,"124,9 кКал","3,2 г","8,2 г","10,2 г"
Вторые_блюда,Солянка по-казански (солянка с черносливом - татарское национальное блюдо),"58,6 кКал","2,6 г","3,4 г","4,6 г"
Вторые_блюда,Солянка рыбная,"96,9 кКал","13,3 г","3,8 г","2,5 г"
Вторые_блюда,Солянка сборная мясная,"68,7 кКал","5,2 г","4,6 г","1,7 г"
Вторые_блюда,Солянка сборная мясная на сковороде,"152,5 кКал",9 г,"10,5 г","5,8 г"
Вторые_блюда,Спаржа в соусе,70 кКал,"2,6 г","4,8 г","4,4 г"
Вторые_блюда,Спаржа с сыром,"175,7 кКал","5,5 г","16,1 г","2,3 г"
Вторые_блюда,Спаржа со сливочным маслом,"46,3 кКал","1,8 г",3 г,"3,2 г"
Вторые_блюда,Спаржевая фасоль в яйце,"256,1 кКал",6 г,"19,1 г",16 г
Вторые_блюда,Старинная запеканка из лосося,"104,2 кКал","10,4 г","3,1 г","9,3 г"
Вторые_блюда,Строганина из рыбы (национальное блюдо народов Севера),"172,6 кКал","34,3 г","3,9 г",0 г
Вторые_блюда,Стручковая фасоль с творогом,"119,1 кКал","5,7 г","9,6 г","2,6 г"
Вторые_блюда,Стручковая фасоль с яичницей,"109,6 кКал","4,2 г","8,7 г",4 г
Вторые_блюда,Стручковая фасоль тушеная,"136,6 кКал","3,2 г","11,5 г","5,3 г"
Вторые_блюда,"Судак в соусе ""Рокфор""","128,5 кКал","7,7 г","10,2 г","1,7 г"
Вторые_блюда,Судак или щука фаршированные (целиком),"153,2 кКал","11,1 г","6,8 г","12,7 г"
Вторые_блюда,"Судак, запеченный с картофелем","88,1 кКал","5,6 г","4,9 г","5,9 г"
Вторые_блюда,Творожники вареные из картофеля,"107,2 кКал","5,8 г","4,2 г","12,3 г"
Вторые_блюда,Тельное из рыбы,"194,6 кКал","11,4 г","10,9 г","13,5 г"
Вторые_блюда,Тефтели,"158,5 кКал","9,8 г",9 г,"10,1 г"
Вторые_блюда,Тефтели (1-й вариант),"315,9 кКал","18,7 г","22,1 г","11,2 г"
Вторые_блюда,Тефтели (2-ой вариант),"304,5 кКал","17,5 г","21,1 г","11,9 г"
Вторые_блюда,Тефтели из мяса кролика,"105,9 кКал","7,1 г","5,9 г","6,5 г"
Вторые_блюда,Тефтели рыбные,"303,5 кКал","12,6 г","7,9 г","48,6 г"
Вторые_блюда,Треска с горчичным соусом,"127,5 кКал","8,1 г","8,5 г","4,9 г"
Вторые_блюда,Тулма (голубцы - татарское национальное блюдо),"181,8 кКал","9,3 г",13 г,"7,4 г"
Вторые_блюда,Тушеная морковь со стручковой фасолью,"38,5 кКал","2,1 г","1,7 г","3,9 г"
Вторые_блюда,Тушеная ставрида,"70,3 кКал",6 г,"3,9 г","3,1 г"
Вторые_блюда,Тушенная кольраби,74 кКал,"4,1 г","5,1 г","3,3 г"
Вторые_блюда,Тушеное филе хека,137 кКал,"7,7 г","11,1 г","1,7 г"
Вторые_блюда,Тушеный кролик,"166,9 кКал","10,4 г","12,9 г","2,4 г"
Вторые_блюда,Тушеный стручковый перец,"142,9 кКал","1,3 г","13,3 г","4,7 г"
Вторые_блюда,Тыква в сладком маринаде,"90,7 кКал","0,4 г","0,04 г","23,7 г"
Вторые_блюда,Тыква отварная,"116,9 кКал","2,6 г","7,9 г","9,4 г"
Вторые_блюда,"Тыква, кабачки, баклажаны жареные","89,7 кКал","2,1 г",6 г,"7,2 г"
Вторые_блюда,Уральские сардельки,"295,2 кКал","10,2 г","26,7 г","3,8 г"
Вторые_блюда,Утка тушеная с грибами,170 кКал,"5,8 г",16 г,"0,7 г"
Вторые_блюда,"Утка, фаршированная картофелем и черносливом",340 кКал,"10,5 г","26,1 г","16,9 г"
Вторые_блюда,"Фальшивые ""куриные"" котлеты","157,4 кКал","10,5 г","4,6 г","19,8 г"
Вторые_блюда,Фальшивый заяц,"209,5 кКал",14 г,"16,8 г","0,7 г"
Вторые_блюда,Фаршированная кольраби,"140,6 кКал","9,6 г","10,3 г","2,6 г"
Вторые_блюда,Фаршированные огурцы,102 кКал,"1,6 г","9,3 г","3,2 г"
Вторые_блюда,Фаршированный лук,"152,6 кКал","5,6 г","11,2 г","7,8 г"
Вторые_блюда,Фаршированный чернослив,"174,5 кКал","5,9 г",1 г,38 г
Вторые_блюда,Фасоль овощная отварная,"24,7 кКал","2,492 г","0,305 г","2,918 г"
Вторые_блюда,Фасоль с огурцами,"107,2 кКал","4,8 г","5,5 г","10,2 г"
Вторые_блюда,Фасоль с черносливом,"316,5 кКал","8,7 г","12,8 г","44,4 г"
Вторые_блюда,Фасоль с яблоками,"209,1 кКал","10,2 г","3,4 г","36,8 г"
Вторые_блюда,Филе,"374,5 кКал","33,2 г","26,8 г","0,04 г"
Вторые_блюда,Филе из кур или дичи фаршированное,"335,4 кКал",17 г,"27,1 г","6,1 г"
Вторые_блюда,"Филе индейки, фаршированное яблоками и черносливом","255,5 кКал","12,2 г","14,9 г","19,4 г"
Вторые_блюда,"Филе морского гребешка, жаренное во фритюре","251,5 кКал","22,1 г","13,2 г","11,7 г"
Вторые_блюда,Филе птицы или дичи под майонезом,"400,2 кКал","16,7 г","33,3 г","9,1 г"
Вторые_блюда,Филе с помидорами и соусом,"235,1 кКал","12,7 г","16,7 г","9,1 г"
Вторые_блюда,Филе с соусом,288 кКал,"20,2 г","19,9 г","7,5 г"
Вторые_блюда,Филе скумбрии по-гречески,"78,4 кКал","4,6 г","4,2 г","5,9 г"
Вторые_блюда,Форшмак,"245,3 кКал","6,9 г","21,7 г",6 г
Вторые_блюда,Форшмак картофельный с сельдью,"255,6 кКал","8,7 г","21,1 г","8,4 г"
Вторые_блюда,Фрикадельки мясные,263 кКал,"28,7 г",16 г,1 г
Вторые_блюда,Фрикадельки рыбные,"152,6 кКал","21,6 г","6,7 г","1,6 г"
Вторые_блюда,Хрюшка из картофеля,"130,2 кКал","4,8 г","9,3 г","7,2 г"
Вторые_блюда,Цветная капуста отварная,"178,8 кКал","1,3 г","18,3 г","2,3 г"
Вторые_блюда,Цветная капуста под голландским соусом,"52,4 кКал","2,3 г","3,2 г","3,8 г"
Вторые_блюда,Цветная капуста под соусом,"123,2 кКал","2,3 г","10,9 г","4,2 г"
Вторые_блюда,Цветная капуста с морковью,"72,3 кКал","1,5 г","5,9 г","3,5 г"
Вторые_блюда,Цветная капуста с морковью и сельдереем,"49,1 кКал","1,2 г","3,1 г","4,4 г"
Вторые_блюда,Цветная капуста с помидорами,"46,3 кКал","2,2 г","2,5 г","3,9 г"
Вторые_блюда,Цепелинай с мясом,"41,3 кКал","1,2 г","2,9 г","2,8 г"
Вторые_блюда,Цеппелины (Литовская кухня),"116,8 кКал","4,1 г","8,9 г","5,4 г"
Вторые_блюда,"Цимес ""Еврейский"" (тушеные овощи)","135,7 кКал","3,1 г","6,3 г","17,7 г"
Вторые_блюда,Цуккини в сырной панировке,"100,9 кКал","6,2 г","4,8 г","8,9 г"
Вторые_блюда,Цыпленок с пряностями,"167,3 кКал",15 г,"11,3 г","1,6 г"
Вторые_блюда,Цыплята табака (грузинское национальное блюдо),"350,5 кКал","29,2 г","24,8 г","2,8 г"
Вторые_блюда,"Цыплята, тушенные с морковью и репой","250,8 кКал","11,8 г","19,5 г","7,4 г"
Вторые_блюда,Чахохбили из курицы,"119,7 кКал","6,9 г","8,9 г","3,3 г"
Вторые_блюда,Чебуреки,"279,3 кКал","12,5 г","15,6 г","23,6 г"
Вторые_блюда,Чолнт-фиш,"142,7 кКал",8 г,"11,1 г",3 г
Вторые_блюда,"Шашлык из баранины, говядины или свинины","154,5 кКал","11,3 г","10,5 г",4 г
Вторые_блюда,Шашлык из говядины,"465,5 кКал","22,1 г","40,8 г","2,7 г"
Вторые_блюда,Шницель,"456,2 кКал","16,5 г","39,2 г","9,9 г"
Вторые_блюда,Шницель из капусты,"149,2 кКал","3,3 г","10,9 г","10,1 г"
Вторые_блюда,Шницель из разных овощей в молочном соусе,180 кКал,"4,2 г","12,7 г",13 г
Вторые_блюда,Шницель натуральный рубленый,"539,6 кКал","20,3 г","47,7 г","7,9 г"
Вторые_блюда,Шницель рыбный натуральный,"203,3 кКал","14,6 г","11,7 г","10,7 г"
Вторые_блюда,Шурпа,"44,3 кКал","2,2 г","2,4 г","3,7 г"
Вторые_блюда,Шурпа в горшочке (дагестанское национальное блюдо),"76,9 кКал","5,2 г","3,5 г","6,6 г"
Вторые_блюда,Эскалоп,"486,6 кКал",19 г,"42,8 г","6,8 г"
Вторые_блюда,"Язык говяжий ""по-кавказски""","182,2 кКал","9,5 г","12,3 г","8,9 г"
Вторые_блюда,Язык отварной в соусе,"206,7 кКал","19,1 г","14,1 г","0,9 г"
Вторые_блюда,Яичница глазунья (натуральная),"240,8 кКал","15,9 г","19,3 г",1 г
Вторые_блюда,Яичница глазунья с мясными продуктами,294 кКал,"18,6 г","24,1 г","0,8 г"
Вторые_блюда,Яичница глазунья с овощами или грибами,"257,1 кКал","18,2 г","14,4 г","14,6 г"
Вторые_блюда,Яичница с курицей и грибами,"210,4 кКал","8,6 г","18,1 г","3,4 г"
Вторые_блюда,Яйца под майонезом с гарниром,251 кКал,"7,2 г","22,8 г","4,4 г"
Вторые_блюда,Яйца фаршированные сельдью и луком,"160,4 кКал","7,3 г","12,6 г","4,7 г"
Вторые_блюда,"Яйца, фаршированные креветками","226,6 кКал","19,1 г","15,9 г","1,8 г"
